year,semester,campus,course_prefix,course_num,total_enrolled,passed_count,failed_count,fail_ratio,is_offered
2024,Spring,Online,CSC,698O,6,5,1,0.166666667,1
2025,Spring,Beirut,BIF,205,6,5,0,0.166666667,1
2025,Spring,Beirut,BIF,243,7,5,2,0.285714286,1
2025,Spring,Beirut,BIF,244,22,19,3,0.136363636,1
2025,Spring,Beirut,BIF,245,15,11,4,0.266666667,1
2025,Spring,Beirut,BIF,310,16,14,2,0.125,1
2025,Spring,Beirut,BIF,345,5,5,0,0,1
2025,Spring,Beirut,BIF,375,8,8,0,0,1
2025,Spring,Beirut,BIF,415,18,15,2,0.166666667,1
2025,Spring,Beirut,BIF,455,28,25,3,0.107142857,1
2025,Spring,Beirut,BIF,599,4,3,0,0.25,1
2025,Spring,Beirut,CSC,201,177,169,2,0.04519774,1
2025,Spring,Beirut,CSC,243,34,22,10,0.352941176,1
2025,Spring,Beirut,CSC,245,80,61,14,0.2375,1
2025,Spring,Beirut,CSC,310,53,40,12,0.245283019,1
2025,Spring,Beirut,CSC,320,72,66,3,0.083333333,1
2025,Spring,Beirut,CSC,322,70,67,1,0.042857143,1
2025,Spring,Beirut,CSC,326,37,27,8,0.27027027,1
2025,Spring,Beirut,CSC,375,31,29,2,0.064516129,1
2025,Spring,Beirut,CSC,380,77,65,10,0.155844156,1
2025,Spring,Beirut,CSC,430,87,84,1,0.034482759,1
2025,Spring,Beirut,CSC,431,80,74,4,0.075,1
2025,Spring,Beirut,CSC,433,40,40,0,0,1
2025,Spring,Beirut,CSC,438,25,25,0,0,1
2025,Spring,Beirut,CSC,443,105,98,1,0.066666667,1
2025,Spring,Beirut,CSC,447,52,51,0,0.019230769,1
2025,Spring,Beirut,CSC,458,76,76,0,0,1
2025,Spring,Beirut,CSC,461,28,26,0,0.071428571,1
2025,Spring,Beirut,CSC,464,40,40,0,0,1
2025,Spring,Beirut,CSC,490,101,97,2,0.03960396,1
2025,Spring,Beirut,CSC,491,86,29,0,0.662790698,1
2025,Spring,Beirut,CSC,598,4,2,0,0.5,1
2025,Spring,Beirut,CSC,599,90,61,0,0.322222222,1
2025,Spring,Beirut,CSC,600,3,3,0,0,1
2025,Spring,Beirut,CSC,698,1,1,0,0,1
2025,Spring,Beirut,CSC,699,8,1,0,0.875,1
2025,Spring,Beirut,MTH,101,18,8,9,0.555555556,1
2025,Spring,Beirut,MTH,102,44,32,7,0.272727273,1
2025,Spring,Beirut,MTH,201,176,105,36,0.403409091,1
2025,Spring,Beirut,MTH,206,149,122,8,0.181208054,1
2025,Spring,Beirut,MTH,207,73,60,7,0.178082192,1
2025,Spring,Beirut,MTH,301,14,11,1,0.214285714,1
2025,Spring,Beirut,MTH,304,245,228,3,0.069387755,1
2025,Spring,Beirut,MTH,305,130,110,15,0.153846154,1
2025,Spring,Beirut,MTH,307,7,5,2,0.285714286,1
2025,Spring,Beirut,MTH,312,103,74,21,0.281553398,1
2025,Spring,Beirut,MTH,403,8,8,0,0,1
2025,Spring,Beirut,MTH,410,11,11,0,0,1
2025,Spring,Beirut,MTH,411,11,10,0,0.090909091,1
2025,Spring,Beirut,STA,102,17,13,3,0.235294118,1
2025,Spring,Beirut,STA,205,49,40,6,0.183673469,1
2025,Spring,Beirut,STA,302,33,27,4,0.181818182,1
2025,Spring,Beirut,BIF,243B,6,6,0,0,1
2025,Spring,Beirut,BIF,245B,15,14,1,0.066666667,1
2025,Spring,Beirut,BIF,599H,5,5,0,0,1
2025,Spring,Beirut,CSC,243B,42,33,6,0.214285714,1
2025,Spring,Beirut,CSC,245B,80,72,4,0.1,1
2025,Spring,Beirut,CSC,310B,56,40,10,0.285714286,1
2025,Spring,Beirut,CSC,688P,22,20,1,0.090909091,1
2025,Spring,Beirut,CSC,688Q,17,16,0,0.058823529,1
2025,Spring,Beirut,MTH,498A,17,15,1,0.117647059,1
2025,Spring,Byblos,BIF,205,6,3,1,0.5,1
2025,Spring,Byblos,BIF,243,2,2,0,0,1
2025,Spring,Byblos,BIF,244,15,14,0,0.066666667,1
2025,Spring,Byblos,BIF,245,15,11,2,0.266666667,1
2025,Spring,Byblos,BIF,310,1,1,0,0,1
2025,Spring,Byblos,BIF,345,9,8,0,0.111111111,1
2025,Spring,Byblos,BIF,375,2,2,0,0,1
2025,Spring,Byblos,BIF,415,17,13,0,0.235294118,1
2025,Spring,Byblos,BIF,435,22,22,0,0,1
2025,Spring,Byblos,BIF,599,4,4,0,0,1
2025,Spring,Byblos,CSC,201,72,57,3,0.208333333,1
2025,Spring,Byblos,CSC,243,20,17,0,0.15,1
2025,Spring,Byblos,CSC,245,40,28,3,0.3,1
2025,Spring,Byblos,CSC,320,40,32,1,0.2,1
2025,Spring,Byblos,CSC,322,36,30,0,0.166666667,1
2025,Spring,Byblos,CSC,380,42,26,8,0.380952381,1
2025,Spring,Byblos,CSC,430,28,28,0,0,1
2025,Spring,Byblos,CSC,431,38,34,0,0.105263158,1
2025,Spring,Byblos,CSC,435,31,31,0,0,1
2025,Spring,Byblos,CSC,458,21,21,0,0,1
2025,Spring,Byblos,CSC,460,20,17,0,0.15,1
2025,Spring,Byblos,CSC,490,39,39,0,0,1
2025,Spring,Byblos,CSC,491,26,13,0,0.5,1
2025,Spring,Byblos,CSC,598,3,2,0,0.333333333,1
2025,Spring,Byblos,CSC,599,13,9,0,0.307692308,1
2025,Spring,Byblos,CSC,600,1,0,0,1,1
2025,Spring,Byblos,CSC,699,4,1,0,0.75,1
2025,Spring,Byblos,MTH,101,16,6,7,0.625,1
2025,Spring,Byblos,MTH,102,47,21,13,0.553191489,1
2025,Spring,Byblos,MTH,201,110,65,18,0.409090909,1
2025,Spring,Byblos,MTH,206,239,208,19,0.129707113,1
2025,Spring,Byblos,MTH,207,56,40,12,0.285714286,1
2025,Spring,Byblos,MTH,301,7,7,0,0,1
2025,Spring,Byblos,MTH,304,290,241,20,0.168965517,1
2025,Spring,Byblos,MTH,305,10,9,1,0.1,1
2025,Spring,Byblos,MTH,312,19,11,7,0.421052632,1
2025,Spring,Byblos,STA,102,5,5,0,0,1
2025,Spring,Byblos,STA,205,43,42,0,0.023255814,1
2025,Spring,Byblos,STA,302,14,13,0,0.071428571,1
2025,Spring,Byblos,BIF,243B,5,4,0,0.2,1
2025,Spring,Byblos,BIF,245B,15,10,2,0.333333333,1
2025,Spring,Byblos,BIF,599H,2,0,0,1,1
2025,Spring,Byblos,CSC,243B,21,17,1,0.19047619,1
2025,Spring,Byblos,CSC,245B,35,23,6,0.342857143,1
2025,Spring,Byblos,CSC,688P,2,2,0,0,1
2025,Spring,Byblos,CSC,688Q,2,2,0,0,1
2025,Spring,Online,CSC,611O,4,3,0,0.25,1
2025,Spring,Online,CSC,616O,3,3,0,0,1
2025,Spring,Online,CSC,617O,3,3,0,0,1
2025,Spring,Online,CSC,618O,3,2,0,0.333333333,1
2025,Spring,Online,CSC,619O,1,1,0,0,1
2025,Spring,Online,CSC,630O,3,2,1,0.333333333,1
2025,Spring,Online,CSC,635O,1,1,0,0,1
2025,Spring,Online,CSC,638O,8,6,1,0.25,1
2025,Spring,Online,CSC,662O,2,2,0,0,1
2025,Spring,Online,CSC,698O,5,5,0,0,1
2021,Summer,Beirut,BIF,205,11,11,0,0,1
2021,Summer,Beirut,CSC,201,121,119,0,0.016528926,1
2021,Summer,Beirut,CSC,599,2,2,0,0,1
2021,Summer,Beirut,CSC,600,1,1,0,0,1
2021,Summer,Beirut,CSC,699,1,1,0,0,1
2021,Summer,Beirut,MTH,102,49,40,9,0.183673469,1
2021,Summer,Beirut,MTH,201,38,31,3,0.184210526,1
2021,Summer,Beirut,MTH,206,60,42,13,0.3,1
2021,Summer,Beirut,MTH,207,44,38,5,0.136363636,1
2021,Summer,Beirut,MTH,301,36,32,2,0.111111111,1
2021,Summer,Beirut,MTH,304,52,40,9,0.230769231,1
2021,Summer,Beirut,MTH,305,90,77,7,0.144444444,1
2021,Summer,Beirut,MTH,307,1,1,0,0,1
2021,Summer,Beirut,STA,205,30,30,0,0,1
2021,Summer,Byblos,MTH,201,24,19,4,0.208333333,1
2021,Summer,Byblos,MTH,206,38,25,12,0.342105263,1
2021,Summer,Byblos,MTH,304,41,39,1,0.048780488,1
2022,Summer,Beirut,BIF,205,9,6,3,0.333333333,1
2022,Summer,Beirut,CSC,201,101,97,3,0.03960396,1
2022,Summer,Beirut,CSC,326,1,1,0,0,1
2022,Summer,Beirut,CSC,699,8,1,0,0.875,1
2022,Summer,Beirut,MTH,101,10,9,1,0.1,1
2022,Summer,Beirut,MTH,102,41,28,11,0.317073171,1
2022,Summer,Beirut,MTH,201,86,52,19,0.395348837,1
2022,Summer,Beirut,MTH,206,39,38,1,0.025641026,1
2022,Summer,Beirut,MTH,207,46,35,5,0.239130435,1
2022,Summer,Beirut,MTH,301,44,30,9,0.318181818,1
2022,Summer,Beirut,MTH,304,75,49,16,0.346666667,1
2022,Summer,Beirut,MTH,305,102,92,7,0.098039216,1
2022,Summer,Beirut,STA,205,18,15,3,0.166666667,1
2022,Summer,Byblos,CSC,201,8,7,1,0.125,1
2022,Summer,Byblos,CSC,491,1,1,0,0,1
2022,Summer,Byblos,CSC,699,6,0,0,1,1
2022,Summer,Byblos,MTH,102,9,7,2,0.222222222,1
2022,Summer,Byblos,MTH,201,31,20,6,0.35483871,1
2022,Summer,Byblos,MTH,206,38,29,5,0.236842105,1
2022,Summer,Byblos,MTH,207,21,13,6,0.380952381,1
2022,Summer,Byblos,MTH,304,30,22,2,0.266666667,1
2022,Summer,Online,CSC,617O,9,8,0,0.111111111,1
2023,Summer,Beirut,BIF,205,10,10,0,0,1
2023,Summer,Beirut,CSC,201,83,79,2,0.048192771,1
2023,Summer,Beirut,CSC,461,21,21,0,0,1
2023,Summer,Beirut,CSC,491,24,24,0,0,1
2023,Summer,Beirut,MTH,101,8,3,4,0.625,1
2023,Summer,Beirut,MTH,102,18,10,3,0.444444444,1
2023,Summer,Beirut,MTH,201,82,37,8,0.548780488,1
2023,Summer,Beirut,MTH,206,32,26,2,0.1875,1
2023,Summer,Beirut,MTH,207,30,27,0,0.1,1
2023,Summer,Beirut,MTH,301,37,33,3,0.108108108,1
2023,Summer,Beirut,MTH,304,60,44,5,0.266666667,1
2023,Summer,Beirut,MTH,305,103,58,5,0.436893204,1
2023,Summer,Beirut,MTH,307,2,2,0,0,1
2023,Summer,Beirut,MTH,409,1,1,0,0,1
2023,Summer,Beirut,STA,205,39,37,0,0.051282051,1
2023,Summer,Byblos,MTH,201,12,11,1,0.083333333,1
2023,Summer,Byblos,MTH,206,16,14,2,0.125,1
2023,Summer,Byblos,MTH,207,8,7,1,0.125,1
2023,Summer,Byblos,MTH,304,37,26,7,0.297297297,1
2023,Summer,Byblos,MTH,305,13,11,1,0.153846154,1
2023,Summer,Online,CSC,616O,3,3,0,0,1
2023,Summer,Online,CSC,619O,10,10,0,0,1
2023,Summer,Online,CSC,662O,3,3,0,0,1
2024,Summer,Beirut,BIF,205,17,13,3,0.235294118,1
2024,Summer,Beirut,BIF,375,13,13,0,0,1
2024,Summer,Beirut,CSC,201,39,38,0,0.025641026,1
2024,Summer,Beirut,CSC,375,26,24,2,0.076923077,1
2024,Summer,Beirut,CSC,380,26,20,5,0.230769231,1
2024,Summer,Beirut,CSC,461,25,24,0,0.04,1
2024,Summer,Beirut,CSC,491,20,18,2,0.1,1
2024,Summer,Beirut,CSC,698,2,0,0,1,1
2024,Summer,Beirut,CSC,699,7,0,0,1,1
2024,Summer,Beirut,MTH,101,10,9,1,0.1,1
2024,Summer,Beirut,MTH,102,22,17,4,0.227272727,1
2024,Summer,Beirut,MTH,201,61,47,5,0.229508197,1
2024,Summer,Beirut,MTH,206,21,16,2,0.238095238,1
2024,Summer,Beirut,MTH,207,22,22,0,0,1
2024,Summer,Beirut,MTH,301,16,15,1,0.0625,1
2024,Summer,Beirut,MTH,304,80,66,4,0.175,1
2024,Summer,Beirut,MTH,305,27,20,4,0.259259259,1
2024,Summer,Beirut,MTH,307,14,10,3,0.285714286,1
2024,Summer,Beirut,MTH,312,30,29,0,0.033333333,1
2024,Summer,Beirut,STA,205,27,23,2,0.148148148,1
2024,Summer,Byblos,CSC,201,8,8,0,0,1
2024,Summer,Byblos,CSC,699,6,0,1,1,1
2024,Summer,Byblos,MTH,201,14,11,2,0.214285714,1
2024,Summer,Byblos,MTH,206,33,28,3,0.151515152,1
2024,Summer,Byblos,MTH,207,11,8,3,0.272727273,1
2024,Summer,Byblos,MTH,304,57,45,10,0.210526316,1
2024,Summer,Online,CSC,616O,6,6,0,0,1
2024,Summer,Online,CSC,617O,2,1,1,0.5,1
2024,Summer,Online,CSC,618O,5,5,0,0,1
2024,Summer,Online,CSC,638O,1,1,0,0,1
